planner,instance,num_holes,num_hole_vertices,cost,sweep_distance,v_max,a_max,num_nodes,num_edges,num_cells,decomposition,edge_creation,line_sweeps,node_creation,poly_offset,polygon_adjacency,pruning,setup_solver,solve,sweep_graph,timer_setup_total,timer_solve_total
our_tcd,0/0025,0,0,1438.12,3,3,1,8,0,1,0.000477125,6.611e-06,0.0143293,0.000827713,9.96e-07,2.86e-07,0.000210592,2.19e-07,0.00357477,0.0154165,0.0158986,0.00357571
one_dir_gkma,0/0025,0,0,1438.12,3,3,1,1,0,1,0.000419952,8.21e-07,0.00372553,0.000113813,1.101e-06,2.85e-07,7.718e-06,1.68e-07,0.00546553,0.00388323,0.00431248,0.0054733
gtsp_exact,0/0025,0,0,1438.12,3,3,1,8,0,1,0.000436101,8.903e-06,0.0143748,0.000879305,1.063e-06,2.79e-07,0.000215141,1.5497e-05,0.000430055,0.0155385,0.0160016,0.000430911
one_dir_exact,0/0025,0,0,1438.12,3,3,1,1,0,1,0.000416381,6.4e-07,0.00378248,0.00011192,1.131e-06,2.83e-07,7.319e-06,1.1168e-05,0.000184302,0.00392638,0.00435855,0.000184991
our_bcd,0/0026,0,0,1438.12,3,3,1,8,0,1,0.000643309,7.235e-06,0.0147048,0.000809839,9.72e-07,1.39e-07,0.000210328,1.91e-07,0.00338688,0.0157694,0.0164193,0.00338783
our_tcd,0/0026,0,0,1438.12,3,3,1,8,0,1,0.000480008,6.824e-06,0.0161896,0.000835618,9.98e-07,2.67e-07,0.000210881,2.01e-07,0.00341968,0.0172812,0.0177712,0.00342086
one_dir_gkma,0/0026,0,0,1438.12,3,3,1,1,0,1,0.000439357,8.6e-07,0.0037578,0.000114597,1.385e-06,2.73e-07,7.788e-06,1.24e-07,0.00556251,0.00391322,0.00435743,0.00556433
gtsp_exact,0/0026,0,0,1438.12,3,3,1,8,0,1,0.000454595,9.101e-06,0.015642,0.000870546,1.587e-06,2.78e-07,0.000227683,1.4554e-05,0.000471874,0.0167911,0.0172667,0.000472707
one_dir_exact,0/0026,0,0,1438.12,3,3,1,1,0,1,0.000484311,1.11e-06,0.00389168,0.000119855,1.063e-06,3.23e-07,7.574e-06,1.5613e-05,0.000200378,0.00405705,0.00456669,0.00021038
our_bcd,0/0027,0,0,1438.12,3,3,1,8,0,1,0.000710611,7.272e-06,0.0155066,0.000862251,1.124e-06,2.63e-07,0.000216028,4.99e-07,0.00360874,0.0166512,0.0173729,0.00361021
our_tcd,0/0027,0,0,1438.12,3,3,1,8,0,1,0.000601828,6.858e-06,0.0150686,0.000840647,1.244e-06,3.81e-07,0.000213292,4.82e-07,0.00365776,0.0161752,0.0167839,0.00365918
one_dir_gkma,0/0027,0,0,1438.12,3,3,1,1,0,1,0.000438561,7.8e-07,0.00378658,0.000107914,1.188e-06,2.83e-07,7.526e-06,1.25e-07,0.00545654,0.00392713,0.00437343,0.00545837
gtsp_exact,0/0027,0,0,1438.12,3,3,1,8,0,1,0.000451755,1.1255e-05,0.014561,0.000866558,1.449e-06,3.13e-07,0.000215933,1.4948e-05,0.000442813,0.0156945,0.016167,0.000444543
one_dir_exact,0/0027,0,0,1438.12,3,3,1,1,0,1,0.000421716,8.31e-07,0.00388736,0.000112476,1.225e-06,3.14e-07,7.914e-06,1.3938e-05,0.000187301,0.00404788,0.00448871,0.000188132
our_bcd,0/0028,0,0,1438.12,3,3,1,8,0,1,0.000659726,7.439e-06,0.0145313,0.000817763,1.536e-06,2.62e-07,0.000212088,2.28e-07,0.00346635,0.0156333,0.0163009,0.00346755
our_tcd,0/0028,0,0,1438.12,3,3,1,8,0,1,0.000495956,6.839e-06,0.0147907,0.000835186,1.107e-06,2.78e-07,0.000211821,2.18e-07,0.003981,0.0158842,0.0163886,0.0039874
one_dir_gkma,0/0028,0,0,1438.12,3,3,1,1,0,1,0.000485144,9.25e-07,0.00398927,0.000109473,1.252e-06,3.09e-07,7.524e-06,1.98e-07,0.00521189,0.00414897,0.00463982,0.0052127
gtsp_exact,0/0028,0,0,1438.12,3,3,1,8,0,1,0.000418654,8.802e-06,0.0148041,0.000867864,9.7e-07,2.87e-07,0.000217971,1.5651e-05,0.000452638,0.015947,0.0163864,0.000453547
one_dir_exact,0/0028,0,0,1438.12,3,3,1,1,0,1,0.000435278,8.67e-07,0.00419221,0.000114395,1.285e-06,3.23e-07,7.886e-06,1.4202e-05,0.000186438,0.00434671,0.00480764,0.000187239
our_bcd,0/0029,0,0,1438.12,3,3,1,8,0,1,0.000724231,7.469e-06,0.0144645,0.000982013,1.167e-06,2.92e-07,0.000242249,4.63e-07,0.00346852,0.0157435,0.0164734,0.00347012
our_tcd,0/0029,0,0,1438.12,3,3,1,8,0,1,0.000524559,6.849e-06,0.0147128,0.000812931,1.13e-06,2.9e-07,0.000216015,2.07e-07,0.00336127,0.0157919,0.0163218,0.00336216
one_dir_gkma,0/0029,0,0,1438.12,3,3,1,1,0,1,0.00042458,6.27e-07,0.0036054,0.000108217,1.032e-06,2.69e-07,7.538e-06,2.16e-07,0.0054108,0.00374853,0.00418037,0.00541227
gtsp_exact,0/0029,0,0,1438.12,3,3,1,8,0,1,0.000443125,6.724e-06,0.0150172,0.000820648,1.278e-06,4.27e-07,0.000209346,1.4213e-05,0.000425788,0.0160914,0.016562,0.000429933
one_dir_exact,0/0029,0,0,1438.12,3,3,1,1,0,1,0.000416362,7.34e-07,0.00369757,0.000109653,1.056e-06,2.72e-07,7.474e-06,1.1087e-05,0.000182575,0.00384041,0.00427223,0.000183259
our_bcd,0/0030,0,0,1438.12,3,3,1,8,0,1,0.000663115,1.2665e-05,0.0143423,0.00103908,8.61e-07,1.61e-07,0.000265208,6.62e-07,0.00377697,0.0158244,0.0164953,0.00377926
our_tcd,0/0030,0,0,1438.12,3,3,1,8,0,1,0.000507208,6.751e-06,0.0140443,0.000865653,1.124e-06,5.04e-07,0.000223547,1.98e-07,0.00347987,0.015187,0.0157029,0.00348075
one_dir_gkma,0/0030,0,0,1438.12,3,3,1,1,0,1,0.000423047,6.17e-07,0.00366665,0.00010816,1.098e-06,2.87e-07,7.205e-06,7.9e-08,0.00556886,0.00380617,0.0042363,0.00556992
gtsp_exact,0/0030,0,0,1438.12,3,3,1,8,0,1,0.000441908,9.379e-06,0.0146064,0.00092258,1.206e-06,2.71e-07,0.000229859,1.7876e-05,0.000440154,0.0158261,0.0162914,0.000441099
one_dir_exact,0/0030,0,0,1438.12,3,3,1,1,0,1,0.000418857,8.3e-07,0.00392242,0.000118895,3.232e-06,1.49e-06,7.926e-06,1.472e-05,0.000192598,0.00408688,0.00453524,0.000193425
our_bcd,0/0031,0,0,1438.12,3,3,1,8,0,1,0.000878161,7.042e-06,0.0146221,0.000850485,1.237e-06,2.62e-07,0.000213731,1.88e-07,0.00335476,0.0157333,0.0166415,0.00336105
our_tcd,0/0031,0,0,1438.12,3,3,1,8,0,1,0.000497016,7.172e-06,0.0148524,0.000805887,1.054e-06,2.81e-07,0.000208375,1.94e-07,0.00359019,0.015941,0.0164429,0.0035911
one_dir_gkma,0/0031,0,0,1438.12,3,3,1,1,0,1,0.000426677,7.71e-07,0.00361955,0.000105945,1.337e-06,2.82e-07,7.354e-06,7.8e-08,0.00518494,0.00375963,0.00419137,0.00518565
gtsp_exact,0/0031,0,0,1438.12,3,3,1,8,0,1,0.000412618,6.627e-06,0.0150042,0.00106943,1.092e-06,1.56e-07,0.000212782,1.5107e-05,0.000435962,0.0163376,0.0167738,0.000436763
one_dir_exact,0/0031,0,0,1438.12,3,3,1,1,0,1,0.000426795,1.457e-06,0.00387763,0.0001113,1.058e-06,2.66e-07,9.167e-06,1.1435e-05,0.000187643,0.00401915,0.0044643,0.000188371
our_bcd,0/0032,0,0,1438.12,3,3,1,8,0,1,0.000676799,7.137e-06,0.01415,0.000823904,1.102e-06,1.92e-07,0.000212316,3.82e-07,0.0033977,0.015238,0.0159198,0.00339862
our_tcd,0/0032,0,0,1438.12,3,3,1,8,0,1,0.000478948,6.625e-06,0.014519,0.000810586,9.78e-07,2.85e-07,0.000207871,1.83e-07,0.00336643,0.0156087,0.0160952,0.00336725
one_dir_gkma,0/0032,0,0,1438.12,3,3,1,1,0,1,0.000446355,9.93e-07,0.0038928,0.000113698,2.554e-06,1.27e-06,7.771e-06,1.8e-07,0.00545686,0.00405375,0.00451185,0.00545838
gtsp_exact,0/0032,0,0,1438.12,3,3,1,8,0,1,0.000438838,1.0184e-05,0.0161943,0.000890197,1.088e-06,2.76e-07,0.00022927,1.7134e-05,0.000435745,0.0173768,0.017838,0.000436813
one_dir_exact,0/0032,0,0,1438.12,3,3,1,1,0,1,0.0004156,8.68e-07,0.00395022,0.000116296,1.131e-06,3.35e-07,8.052e-06,1.494e-05,0.000191671,0.00411468,0.00455024,0.000192477
our_bcd,0/0033,0,0,1438.12,3,3,1,8,0,1,0.000762133,7.143e-06,0.0165529,0.000883365,1.22e-06,4.06e-07,0.00021058,2.07e-07,0.00348089,0.017693,0.0184662,0.00348176
our_tcd,0/0033,0,0,1438.12,3,3,1,8,0,1,0.000485114,8.742e-06,0.0149393,0.000850549,1.141e-06,2.72e-07,0.000215163,2.36e-07,0.00361862,0.0160555,0.0165555,0.00362014
one_dir_gkma,0/0033,0,0,1438.12,3,3,1,1,0,1,0.000440808,9.39e-07,0.00387719,0.000114786,1.099e-06,2.74e-07,1.1912e-05,4.4e-08,0.00518876,0.0040321,0.00447824,0.00518947
gtsp_exact,0/0033,0,0,1438.12,3,3,1,8,0,1,0.000410924,7.108e-06,0.0149061,0.000823717,7.91e-07,1.51e-07,0.00021401,1.6627e-05,0.000449501,0.0159979,0.0164327,0.00045036
one_dir_exact,0/0033,0,0,1438.12,3,3,1,1,0,1,0.00043869,8.12e-07,0.00418698,0.000113665,1.498e-06,2.73e-07,7.525e-06,1.3856e-05,0.000187362,0.00434065,0.00480518,0.00018821
our_bcd,0/0034,0,0,1438.12,3,3,1,8,0,1,0.000710739,1.3125e-05,0.0145988,0.000905125,1.074e-06,2.75e-07,0.000215051,1.94e-07,0.00339697,0.0161514,0.0168671,0.00339779
our_tcd,0/0034,0,0,1438.12,3,3,1,8,0,1,0.000484994,6.867e-06,0.0152256,0.000834548,9.08e-07,2.8e-07,0.000209367,2.18e-07,0.00341447,0.0163156,0.0168054,0.00341544
one_dir_gkma,0/0034,0,0,1438.12,3,3,1,1,0,1,0.00041703,8.31e-07,0.00374798,0.000116572,1.063e-06,2.8e-07,7.784e-06,1.86e-07,0.00525736,0.00390759,0.00433319,0.00526451
gtsp_exact,0/0034,0,0,1438.12,3,3,1,8,0,1,0.000435198,7.784e-06,0.0151986,0.000857525,1.047e-06,2.9e-07,0.000212993,1.5045e-05,0.000449419,0.0163109,0.0167696,0.000450262
one_dir_exact,0/0034,0,0,1438.12,3,3,1,1,0,1,0.0004193,8.35e-07,0.00383678,0.000120658,1.087e-06,3.11e-07,8.182e-06,1.5065e-05,0.000191398,0.00400805,0.00444765,0.000192212
our_bcd,0/0035,0,0,1438.12,3,3,1,8,0,1,0.00094058,7.041e-06,0.0160263,0.000865548,1.977e-06,2.84e-07,0.000212641,2.09e-07,0.00350608,0.0171533,0.0181058,0.00350776
our_tcd,0/0035,0,0,1438.12,3,3,1,8,0,1,0.000521448,7.031e-06,0.0144262,0.000822672,1.098e-06,2.97e-07,0.000213846,2.03e-07,0.00351259,0.0155114,0.0160435,0.00351361
one_dir_gkma,0/0035,0,0,1438.12,3,3,1,1,0,1,0.000463895,8.34e-07,0.00401392,0.000112802,1.696e-06,3.65e-07,8.07e-06,1.59e-07,0.00526879,0.0041795,0.00464901,0.00526971
gtsp_exact,0/0035,0,0,1438.12,3,3,1,8,0,1,0.000421149,8.147e-06,0.0149899,0.000870601,9.62e-07,2.76e-07,0.00021345,1.4345e-05,0.000431285,0.0161197,0.0165596,0.000432122
one_dir_exact,0/0035,0,0,1438.12,3,3,1,1,0,1,0.000417166,8.94e-07,0.00378497,0.000169995,1.101e-06,2.79e-07,7.96e-06,1.5109e-05,0.000211531,0.00399744,0.00443898,0.000220535
our_bcd,0/0036,0,0,1438.12,3,3,1,8,0,1,0.0015285,7.22e-06,0.0148849,0.00084514,7.035e-06,1.417e-06,0.000212145,1.89e-07,0.00357726,0.0160058,0.0175533,0.00357904
our_tcd,0/0036,0,0,1438.12,3,3,1,8,0,1,0.000542545,6.792e-06,0.0156575,0.000855332,1.11e-06,3.08e-07,0.000213117,3.06e-07,0.00343037,0.0167771,0.0173253,0.00343131
one_dir_gkma,0/0036,0,0,1438.12,3,3,1,1,0,1,0.000419472,5.9e-07,0.00374871,0.000111989,1.214e-06,2.72e-07,7.407e-06,6.5e-08,0.00539077,0.00391432,0.00434379,0.0053921
gtsp_exact,0/0036,0,0,1438.12,3,3,1,8,0,1,0.000455251,8.283e-06,0.0152273,0.000868616,1.073e-06,2.76e-07,0.000214367,1.4865e-05,0.000429975,0.0163545,0.0168299,0.000430976
one_dir_exact,0/0036,0,0,1438.12,3,3,1,1,0,1,0.000416542,8.71e-07,0.00405618,0.000112912,1.034e-06,2.75e-07,7.742e-06,1.3153e-05,0.00018956,0.00421145,0.00464574,0.000190345
our_bcd,0/0037,0,0,1438.12,3,3,1,8,0,1,0.000858405,7.94e-06,0.0157344,0.000960196,1.785e-06,4.57e-07,0.000236084,5.88e-07,0.00383083,0.0169937,0.0178656,0.00383226
our_tcd,0/0037,0,0,1438.12,3,3,1,8,0,1,0.000533747,6.949e-06,0.0149789,0.000827841,1.615e-06,3.16e-07,0.000212576,2.08e-07,0.00336539,0.0160681,0.0166136,0.0033727
one_dir_gkma,0/0037,0,0,1438.12,3,3,1,1,0,1,0.000416592,8.93e-07,0.00384058,0.000118055,1.076e-06,3.18e-07,7.986e-06,1.98e-07,0.00560428,0.00400664,0.00442799,0.00560558
gtsp_exact,0/0037,0,0,1438.12,3,3,1,8,0,1,0.000465883,6.937e-06,0.0148106,0.000976582,1.087e-06,2.67e-07,0.000224342,1.4784e-05,0.000438372,0.016066,0.0165518,0.000439291
one_dir_exact,0/0037,0,0,1438.12,3,3,1,1,0,1,0.000415673,6.32e-07,0.0037995,0.000111971,1.17e-06,2.87e-07,7.674e-06,1.1809e-05,0.000184111,0.00394214,0.0043771,0.000184782
our_bcd,0/0038,0,0,1438.12,3,3,1,8,0,1,0.000650793,7.111e-06,0.014913,0.000809414,9.98e-07,1.46e-07,0.000211732,1.96e-07,0.00351672,0.015978,0.016634,0.00351776
our_tcd,0/0038,0,0,1438.12,3,3,1,8,0,1,0.000483239,6.984e-06,0.0149193,0.000836552,1.044e-06,2.94e-07,0.000212137,1.9e-07,0.00337693,0.0160192,0.0165074,0.00337784
one_dir_gkma,0/0038,0,0,1438.12,3,3,1,1,0,1,0.0004215,6.5e-07,0.00392529,0.000110133,1.045e-06,2.94e-07,7.398e-06,2.1e-07,0.00524935,0.00406734,0.00449626,0.00525011
gtsp_exact,0/0038,0,0,1438.12,3,3,1,8,0,1,0.000432951,9.017e-06,0.0155957,0.00088617,9.13e-07,2.71e-07,0.000216289,1.4878e-05,0.000431202,0.0167434,0.0171983,0.000436771
one_dir_exact,0/0038,0,0,1438.12,3,3,1,1,0,1,0.000416139,8.78e-07,0.00378244,0.000128409,1e-06,2.78e-07,9.945e-06,1.8225e-05,0.000188775,0.00395209,0.00439104,0.000189471
our_bcd,0/0039,0,0,1438.12,3,3,1,8,0,1,0.000828379,6.872e-06,0.0155064,0.00106858,1.285e-06,2.62e-07,0.000217755,1.84e-07,0.00350858,0.0168437,0.0176782,0.00351075
our_tcd,0/0039,0,0,1438.12,3,3,1,8,0,1,0.00058812,7.02e-06,0.0145686,0.000823893,3.602e-06,1.044e-06,0.000209333,1.98e-07,0.0038241,0.0156538,0.0162761,0.00382559
one_dir_gkma,0/0039,0,0,1438.12,3,3,1,1,0,1,0.000439787,1.045e-06,0.00368315,0.000108511,1.258e-06,2.65e-07,7.473e-06,1.71e-07,0.00542464,0.00382344,0.0042708,0.00542578
gtsp_exact,0/0039,0,0,1438.12,3,3,1,8,0,1,0.000551378,6.681e-06,0.0148848,0.000831288,4.482e-06,1.176e-06,0.000209264,1.5123e-05,0.000437409,0.0159899,0.016569,0.000438202
one_dir_exact,0/0039,0,0,1438.12,3,3,1,1,0,1,0.00043747,8.25e-07,0.00391258,0.000114302,1.344e-06,4.1e-07,7.682e-06,1.5176e-05,0.000188472,0.00407067,0.00453179,0.000189245
our_bcd,0/0040,0,0,1438.12,3,3,1,8,0,1,0.000685087,7.229e-06,0.0146369,0.000821259,1.077e-06,2.7e-07,0.000212804,2.13e-07,0.00338172,0.0157157,0.016411,0.00338828
our_tcd,0/0040,0,0,1438.12,3,3,1,8,0,1,0.000474166,7.151e-06,0.014083,0.000816861,9.74e-07,2.64e-07,0.000228914,2.36e-07,0.0037039,0.0151867,0.015666,0.00370534
one_dir_gkma,0/0040,0,0,1438.12,3,3,1,1,0,1,0.000440337,9.43e-07,0.00368404,0.000107317,1.107e-06,2.88e-07,7.458e-06,1.64e-07,0.00517403,0.00382968,0.00427523,0.0051747
gtsp_exact,0/0040,0,0,1438.12,3,3,1,8,0,1,0.00041105,8.144e-06,0.0148982,0.00084686,8.63e-07,1.68e-07,0.000210391,1.5215e-05,0.000435455,0.0160255,0.0164605,0.000436325
one_dir_exact,0/0040,0,0,1438.12,3,3,1,1,0,1,0.000418076,8.86e-07,0.00419839,0.000115501,1.044e-06,2.93e-07,7.801e-06,1.4417e-05,0.00018996,0.00435716,0.00480058,0.000190757
our_bcd,0/0041,0,0,1438.12,3,3,1,8,0,1,0.000675575,7.423e-06,0.0150829,0.000994053,1.159e-06,2.73e-07,0.000220567,1.87e-07,0.00348,0.0163587,0.0170393,0.00348139
our_tcd,0/0041,0,0,1438.12,3,3,1,8,0,1,0.000525679,6.744e-06,0.0147185,0.000805853,1.147e-06,3.36e-07,0.000208831,1.97e-07,0.00337562,0.0157787,0.0163144,0.00337646
one_dir_gkma,0/0041,0,0,1438.12,3,3,1,1,0,1,0.000417703,6.36e-07,0.00358368,0.000111121,1.081e-06,2.93e-07,7.361e-06,1.58e-07,0.00529595,0.00372747,0.00415489,0.00529761
gtsp_exact,0/0041,0,0,1438.12,3,3,1,8,0,1,0.000438124,8.404e-06,0.0151343,0.000852337,1.064e-06,3.22e-07,0.000214248,3.5963e-05,0.000443362,0.0162503,0.0167297,0.000444269
one_dir_exact,0/0041,0,0,1438.12,3,3,1,1,0,1,0.000414767,6.17e-07,0.00370033,0.000108298,9.75e-07,3.53e-07,7.398e-06,1.1343e-05,0.000181101,0.00384084,0.00427127,0.000181796
our_bcd,0/0042,0,0,1438.12,3,3,1,8,0,1,0.000637088,7.59e-06,0.014188,0.000867971,8.96e-07,1.4e-07,0.000225766,3.07e-07,0.00354656,0.0153396,0.0159844,0.00354798
our_tcd,0/0042,0,0,1438.12,3,3,1,8,0,1,0.000505601,7.523e-06,0.0139875,0.000833447,1.011e-06,3.07e-07,0.000230231,2.28e-07,0.00345464,0.0151058,0.0156255,0.00345578
one_dir_gkma,0/0042,0,0,1438.12,3,3,1,1,0,1,0.000434984,6.78e-07,0.0036547,0.000107272,1.47e-06,2.75e-07,7.998e-06,6.8e-08,0.00542512,0.00380007,0.00424016,0.00542652
gtsp_exact,0/0042,0,0,1438.12,3,3,1,8,0,1,0.000436295,7.668e-06,0.0141298,0.000844713,1.142e-06,2.7e-07,0.000211058,5.8256e-05,0.000431888,0.0152205,0.0157254,0.00043267
one_dir_exact,0/0042,0,0,1438.12,3,3,1,1,0,1,0.000422652,1.73e-06,0.0038959,0.00011283,1.497e-06,2.86e-07,9.26e-06,1.4656e-05,0.000186866,0.00405316,0.00449896,0.000187707
our_bcd,0/0043,0,0,1438.12,3,3,1,8,0,1,0.000674126,6.876e-06,0.0144825,0.000819495,1.123e-06,2.63e-07,0.000212059,1.99e-07,0.00358522,0.015565,0.0162441,0.00358609
our_tcd,0/0043,0,0,1438.12,3,3,1,8,0,1,0.000479043,7.558e-06,0.0152448,0.000861702,1.092e-06,3.11e-07,0.0002137,2.01e-07,0.00393661,0.0163782,0.0168625,0.00393809
one_dir_gkma,0/0043,0,0,1438.12,3,3,1,1,0,1,0.000474313,8.3e-07,0.00396598,0.000117076,1.251e-06,2.98e-07,8.004e-06,1.87e-07,0.00526692,0.00413012,0.00461559,0.00527446
gtsp_exact,0/0043,0,0,1438.12,3,3,1,8,0,1,0.000435662,7.578e-06,0.0144553,0.000843031,1.299e-06,6.08e-07,0.000210773,4.3373e-05,0.000448934,0.0155556,0.0160468,0.000449841
one_dir_exact,0/0043,0,0,1438.12,3,3,1,1,0,1,0.000461797,1.031e-06,0.004232,0.000114593,1.374e-06,6.91e-07,1.2034e-05,1.4094e-05,0.000187764,0.00439737,0.00487926,0.00018859
our_bcd,0/0044,0,0,1438.12,3,3,1,8,0,1,0.000750854,8.322e-06,0.0148094,0.000890439,1.36e-06,2.86e-07,0.000233069,2.63e-07,0.00344523,0.0159917,0.0167513,0.00344616
our_tcd,0/0044,0,0,1438.12,3,3,1,8,0,1,0.000488112,6.9e-06,0.014555,0.000804665,1.337e-06,2.97e-07,0.000209258,1.87e-07,0.00343468,0.0156143,0.0161155,0.00343597
one_dir_gkma,0/0044,0,0,1438.12,3,3,1,1,0,1,0.000423545,8.55e-07,0.00363784,0.0001093,1.111e-06,2.72e-07,8.079e-06,1.65e-07,0.0053016,0.00378596,0.00421419,0.00530259
gtsp_exact,0/0044,0,0,1438.12,3,3,1,8,0,1,0.000439854,8.318e-06,0.0151848,0.000839974,1.151e-06,2.62e-07,0.000213083,4.4316e-05,0.00043663,0.0162834,0.0167782,0.00043752
one_dir_exact,0/0044,0,0,1438.12,3,3,1,1,0,1,0.000417543,7.73e-07,0.00373753,0.000110472,1.38e-06,2.85e-07,7.848e-06,1.1753e-05,0.000182617,0.00389024,0.00432816,0.000185726
our_bcd,0/0045,0,0,1438.12,3,3,1,8,0,1,0.000649534,7.915e-06,0.0143082,0.00110239,8.97e-07,1.34e-07,0.000282555,1.68e-07,0.00343592,0.0157522,0.0164063,0.00343717
our_tcd,0/0045,0,0,1438.12,3,3,1,8,0,1,0.000484722,6.584e-06,0.01415,0.000873054,1.347e-06,6.71e-07,0.000211578,1.91e-07,0.00332985,0.0152901,0.0157811,0.00333068
one_dir_gkma,0/0045,0,0,1438.12,3,3,1,1,0,1,0.00041922,9.23e-07,0.0037032,0.000117631,1.146e-06,3.16e-07,7.528e-06,1.95e-07,0.00557044,0.00386019,0.00428688,0.00557191
gtsp_exact,0/0045,0,0,1438.12,3,3,1,8,0,1,0.000436679,8.877e-06,0.01461,0.000900278,1.039e-06,2.85e-07,0.000213367,1.4999e-05,0.000467541,0.0157713,0.0162288,0.000468436
one_dir_exact,0/0045,0,0,1438.12,3,3,1,1,0,1,0.000428121,6.75e-07,0.00387856,0.000113228,1.098e-06,2.79e-07,7.677e-06,1.209e-05,0.000187804,0.00402765,0.00447261,0.000188486
our_bcd,0/0046,0,0,1438.12,3,3,1,8,0,1,0.000651753,7.279e-06,0.01461,0.000841859,1.129e-06,2.48e-07,0.000210091,1.91e-07,0.00337382,0.015706,0.0163673,0.00337466
our_tcd,0/0046,0,0,1438.12,3,3,1,8,0,1,0.000483903,6.952e-06,0.0163133,0.000894532,1.062e-06,3.04e-07,0.000214444,1.96e-07,0.00366282,0.0174692,0.0179617,0.0036688
one_dir_gkma,0/0046,0,0,1438.12,3,3,1,1,0,1,0.000471471,9.55e-07,0.00391409,0.000113267,1.674e-06,4.5e-07,7.52e-06,1.25e-07,0.00520837,0.00406862,0.00454652,0.0052091
gtsp_exact,0/0046,0,0,1438.12,3,3,1,8,0,1,0.000423795,8.579e-06,0.0155806,0.000877824,1.045e-06,3.11e-07,0.000212405,1.4048e-05,0.000431494,0.0167214,0.017164,0.000432313
one_dir_exact,0/0046,0,0,1438.12,3,3,1,1,0,1,0.000417373,6.85e-07,0.00390829,0.000111684,1.119e-06,2.86e-07,7.353e-06,1.1608e-05,0.000184813,0.00408359,0.00451989,0.000185498
our_bcd,0/0047,0,0,1438.12,3,3,1,8,0,1,0.00251754,1.3128e-05,0.0287831,0.00142078,4.483e-06,8.65e-07,0.000324089,6.73e-07,0.00396293,0.030673,0.033235,0.00396442
our_tcd,0/0047,0,0,1438.12,3,3,1,8,0,1,0.000498727,6.874e-06,0.0148655,0.000852294,1.028e-06,3.12e-07,0.000212189,2.01e-07,0.00340849,0.015985,0.0164887,0.00340944
one_dir_gkma,0/0047,0,0,1438.12,3,3,1,1,0,1,0.00041992,8.61e-07,0.0041966,0.000115809,1.057e-06,2.94e-07,7.967e-06,2.05e-07,0.00530734,0.00435768,0.00478485,0.0053083
gtsp_exact,0/0047,0,0,1438.12,3,3,1,8,0,1,0.000423918,6.782e-06,0.0151298,0.00084323,1.053e-06,4.27e-07,0.000210848,1.5972e-05,0.000430402,0.0162298,0.0166786,0.000436327
one_dir_exact,0/0047,0,0,1438.12,3,3,1,1,0,1,0.000418735,1.261e-06,0.00401961,0.000126561,1.007e-06,2.72e-07,7.917e-06,2.1556e-05,0.00021348,0.00423909,0.00468515,0.000214449
our_bcd,0/0048,0,0,1438.12,3,3,1,8,0,1,0.00214295,7.229e-06,0.0143196,0.000822302,2.714e-06,4.15e-07,0.000211278,2.1e-07,0.00356237,0.0154056,0.0175571,0.00356432
our_tcd,0/0048,0,0,1438.12,3,3,1,8,0,1,0.000521432,6.698e-06,0.0147442,0.00080937,1.332e-06,3.62e-07,0.000210721,1.85e-07,0.00336132,0.0158103,0.0163404,0.00336223
one_dir_gkma,0/0048,0,0,1438.12,3,3,1,1,0,1,0.000418762,8.07e-07,0.00370755,0.000108197,1.055e-06,2.76e-07,7.254e-06,1.26e-07,0.00532933,0.00384777,0.00427425,0.00533063
gtsp_exact,0/0048,0,0,1438.12,3,3,1,8,0,1,0.000441746,8.561e-06,0.0151784,0.00085372,1.062e-06,2.96e-07,0.000213031,1.4602e-05,0.000431419,0.0162985,0.0167602,0.000432255
one_dir_exact,0/0048,0,0,1438.12,3,3,1,1,0,1,0.000421804,6.08e-07,0.00372527,0.000109109,9.85e-07,2.96e-07,7.381e-06,3.5401e-05,0.000184481,0.00386364,0.00432771,0.000185189
our_bcd,0/0049,0,0,1438.12,3,3,1,8,0,1,0.000699029,6.997e-06,0.0143434,0.000829692,1.255e-06,2.02e-07,0.000214616,2.57e-07,0.00388865,0.0154357,0.0161422,0.00389012
our_tcd,0/0049,0,0,1438.12,3,3,1,8,0,1,0.000515473,1.0633e-05,0.0146564,0.00140337,1.042e-06,2.82e-07,0.00031698,2.43e-07,0.00595308,0.0164457,0.0169672,0.00595495
one_dir_gkma,0/0049,0,0,1438.12,3,3,1,1,0,1,0.000683879,9.92e-07,0.0050427,0.000114134,1.807e-06,3.46e-07,1.1944e-05,1.71e-07,0.00557781,0.0052145,0.00590528,0.00558119
gtsp_exact,0/0049,0,0,1438.12,3,3,1,8,0,1,0.000541023,8.54e-06,0.0158435,0.000865638,1.109e-06,2.92e-07,0.000212854,1.5204e-05,0.00043108,0.0169675,0.0175366,0.000431895
one_dir_exact,0/0049,0,0,1438.12,3,3,1,1,0,1,0.000416668,9.15e-07,0.00386514,0.000143901,1.002e-06,2.85e-07,1.0858e-05,4.6819e-05,0.00024554,0.00404905,0.00452101,0.000246483
our_bcd,0/0050,0,0,1438.12,3,3,1,8,0,1,0.000897669,7.345e-06,0.0148361,0.000826621,1.731e-06,4.52e-07,0.000212815,2.05e-07,0.00461834,0.0159266,0.0168314,0.00462015
our_tcd,0/0050,0,0,1438.12,3,3,1,8,0,1,0.000539037,7.247e-06,0.0149197,0.000824127,1.107e-06,2.88e-07,0.000215197,1.81e-07,0.00337986,0.0160068,0.0165564,0.00338088
